Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2017;07;10;00;00;21.27;71.83;1008.98;2.00;0.00;66.63;29.33;58.67;57.21;417.45;5179.80;4.03;225.53;7.09;24.38;18.35;88.00;58.00;1011.90;1006.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.56;0.50;11.70;2.90
2017;07;11;00;00;18.81;73.38;1013.57;1.20;0.00;60.96;23.12;54.38;46.67;249.45;3617.85;2.39;240.32;5.26;21.94;15.04;87.00;57.00;1015.40;1011.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.75;1.08;8.20;3.50
2017;07;12;00;00;20.36;68.58;1014.69;1.00;0.00;62.38;0.00;40.08;42.92;253.40;5242.99;4.86;217.53;7.68;25.94;15.66;89.00;44.00;1019.40;1011.80;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;8.69;1.06;11.90;3.30
2017;07;13;00;00;18.85;69.79;1019.60;0.00;0.00;50.46;0.00;1.71;50.46;521.31;6344.81;2.02;232.69;2.77;23.85;14.57;90.00;49.00;1021.60;1016.70;100.00;0.00;0.00;0.00;41.00;0.00;100.00;0.00;3.90;1.22;5.30;1.30
2017;07;14;00;00;18.82;66.42;1018.21;3.50;0.00;54.08;11.29;10.79;54.08;544.56;4599.52;3.10;277.39;4.82;21.54;16.47;75.00;51.00;1019.40;1017.50;100.00;8.00;100.00;0.00;100.00;0.00;100.00;8.00;5.79;0.32;6.80;1.90
2017;07;15;00;00;17.71;60.17;1022.31;0.00;0.00;49.79;32.38;17.83;31.71;536.51;7519.61;2.99;243.43;3.85;21.86;13.73;82.00;43.00;1023.70;1019.80;100.00;0.00;100.00;0.00;98.00;0.00;100.00;0.00;4.21;1.49;5.30;2.30
2017;07;16;00;00;19.87;57.54;1023.63;0.00;0.00;13.82;7.88;3.92;8.33;857.29;7879.17;1.78;90.25;2.59;25.51;13.10;78.00;39.00;1025.10;1021.70;100.00;0.00;42.00;0.00;92.00;0.00;100.00;0.00;3.50;0.73;4.00;1.30
2017;07;17;00;00;22.66;61.54;1020.86;0.00;0.00;0.50;1.67;0.00;0.00;868.94;7788.39;1.16;91.02;2.20;28.30;16.26;84.00;43.00;1022.80;1018.50;4.80;0.00;16.00;0.00;0.00;0.00;0.00;0.00;2.31;0.40;3.80;1.30
2017;07;18;00;00;24.15;63.96;1017.37;0.10;0.00;11.40;4.12;9.33;1.88;711.63;6911.74;1.66;117.97;3.07;29.61;17.15;86.00;45.00;1019.80;1014.10;100.00;0.00;25.00;0.00;100.00;0.00;11.00;0.00;3.26;0.45;5.10;0.90
2017;07;19;00;00;25.97;54.96;1013.08;0.00;0.00;36.00;35.50;33.88;3.83;453.14;7316.69;2.56;139.68;4.05;32.65;18.74;90.00;28.00;1015.60;1009.90;100.00;0.00;100.00;0.00;100.00;0.00;72.00;0.00;4.46;1.02;6.60;0.70
2017;07;20;00;00;23.15;61.00;1013.37;1.90;0.00;54.81;31.00;41.71;37.38;316.21;4671.61;2.26;216.16;5.45;25.88;19.69;87.00;38.00;1014.70;1011.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.66;0.00;8.40;0.70
2017;07;21;00;00;22.85;66.83;1012.90;1.40;0.00;46.02;39.08;44.88;27.50;497.24;5914.94;1.76;144.84;2.71;27.77;18.45;84.00;51.00;1014.80;1010.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.98;0.67;5.10;0.50
2017;07;22;00;00;22.71;65.33;1013.72;3.00;0.00;42.16;41.75;38.50;30.46;493.68;5801.91;1.94;183.63;4.27;28.37;16.93;91.00;39.00;1016.80;1012.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.25;0.20;6.90;1.70
2017;07;23;00;00;20.62;64.92;1016.72;6.40;0.00;66.97;36.50;52.17;53.00;389.20;6316.33;3.99;246.24;7.04;24.28;17.45;89.00;39.00;1018.30;1014.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.10;0.70;10.10;3.40
2017;07;24;00;00;17.73;66.12;1012.25;7.50;0.00;77.42;29.92;58.38;74.96;194.61;4060.18;4.69;230.95;7.09;19.81;15.00;82.00;56.00;1014.90;1009.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;8.33;1.92;10.10;3.30
2017;07;25;00;00;14.87;78.00;1012.69;12.00;0.00;81.71;20.62;26.46;72.75;134.04;3522.62;5.78;269.17;7.72;16.92;12.72;86.00;67.00;1014.20;1011.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.12;3.63;10.30;5.60
2017;07;26;00;00;17.87;64.42;1012.06;1.10;0.00;66.57;36.38;43.79;58.08;393.19;6359.05;5.54;267.38;7.95;22.93;13.96;83.00;43.00;1012.80;1011.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.71;2.62;10.60;6.40
2017;07;27;00;00;19.79;68.33;1011.69;3.30;0.00;94.50;69.08;80.67;61.12;0.00;3310.80;3.25;239.09;6.03;23.43;15.84;89.00;50.00;1013.10;1010.00;100.00;30.00;100.00;0.00;100.00;0.00;100.00;0.00;5.60;1.41;7.50;4.40
2017;07;28;00;00;21.20;58.75;1014.18;0.00;0.00;67.04;15.62;50.62;29.12;368.30;6517.47;3.91;264.47;6.77;24.75;18.01;78.00;39.00;1016.60;1011.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.10;1.33;9.20;3.70
2017;07;29;00;00;23.25;58.12;1015.99;0.00;0.00;31.65;6.75;17.83;12.50;629.97;7391.45;1.45;169.16;3.03;28.78;16.59;77.00;40.00;1018.10;1013.40;100.00;0.00;38.00;0.00;78.00;0.00;100.00;0.00;2.97;0.32;4.80;2.00
2017;07;30;00;00;24.45;64.12;1013.00;3.20;0.00;30.75;28.92;27.46;16.04;631.79;6197.07;2.38;176.38;6.46;30.11;16.97;93.00;44.00;1014.30;1011.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.75;0.61;8.10;4.60
2017;07;31;00;00;25.32;66.00;1013.84;2.10;0.00;35.23;17.67;33.17;8.62;548.50;6316.33;3.32;122.75;6.21;32.37;19.47;88.00;41.00;1016.20;1011.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.16;1.20;9.30;1.50
2017;08;01;00;00;26.85;61.42;1014.06;4.20;0.00;22.07;19.08;21.46;15.83;755.86;6938.44;2.95;177.19;5.07;34.54;20.77;90.00;31.00;1018.30;1012.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.90;0.30;14.20;1.20
2017;08;02;00;00;25.50;72.46;1018.40;2.30;0.00;47.96;32.83;20.83;38.29;430.19;6654.53;1.68;207.96;3.95;31.68;20.21;96.00;39.00;1020.50;1015.80;100.00;0.30;100.00;0.00;100.00;0.00;100.00;0.00;3.50;0.61;7.50;0.70
2017;08;03;00;00;27.20;61.79;1015.32;0.90;0.00;39.08;12.08;30.25;28.04;497.78;6205.97;3.08;202.12;6.95;32.60;20.88;84.00;45.00;1017.30;1013.80;100.00;0.00;77.00;0.00;100.00;0.00;100.00;0.00;6.18;0.60;10.70;4.10
2017;08;04;00;00;23.92;61.00;1015.95;0.00;0.00;47.38;0.00;18.67;47.38;393.82;5591.87;3.29;252.77;6.16;28.63;20.20;76.00;39.00;1016.70;1015.00;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;6.53;0.86;9.60;4.00
2017;08;05;00;00;24.08;61.38;1016.35;0.00;0.00;46.25;0.00;0.79;46.25;553.40;6550.40;3.47;240.93;5.98;28.90;20.71;77.00;47.00;1019.60;1014.70;100.00;0.00;0.00;0.00;10.00;0.00;100.00;0.00;8.00;0.63;9.90;0.50
2017;08;06;00;00;19.62;63.46;1021.26;0.00;0.00;54.29;8.04;11.12;48.54;426.08;5470.83;2.34;193.27;3.60;22.19;16.09;76.00;51.00;1022.50;1019.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.68;0.91;6.00;1.80
2017;08;07;00;00;20.10;63.67;1016.84;0.00;0.00;0.88;2.92;0.00;0.00;933.45;7299.78;2.63;108.97;5.60;27.40;12.15;87.00;37.00;1021.70;1012.20;10.50;0.00;35.00;0.00;0.00;0.00;0.00;0.00;4.08;1.06;7.20;3.50
2017;08;08;00;00;19.65;76.62;1011.61;9.70;0.00;61.10;46.42;54.04;37.33;282.76;4033.48;2.35;168.84;4.05;28.32;16.16;93.00;47.00;1014.50;1007.40;100.00;5.10;100.00;11.00;100.00;0.00;100.00;0.00;4.88;0.58;10.40;1.30
2017;08;09;00;00;18.79;67.46;1015.77;1.00;0.00;83.46;8.46;44.58;77.58;234.26;4902.12;1.64;207.83;3.43;23.80;14.79;87.00;46.00;1016.80;1014.30;100.00;0.00;37.00;0.00;100.00;0.00;100.00;0.00;3.72;0.28;5.90;0.90
2017;08;10;00;00;14.66;77.75;1019.20;29.00;0.00;77.75;7.75;71.92;64.58;311.28;3609.84;2.96;207.08;4.06;19.15;11.77;89.00;57.00;1020.70;1016.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.61;0.63;12.10;0.70
2017;08;11;00;00;14.62;82.12;1017.48;21.20;0.00;99.00;43.17;72.50;98.62;11.49;2142.23;3.10;238.62;4.30;16.72;12.66;91.00;71.00;1018.60;1016.40;100.00;76.00;100.00;0.00;100.00;5.00;100.00;76.00;5.70;0.57;7.00;0.50
2017;08;12;00;00;17.91;64.42;1019.69;0.70;0.00;74.46;3.92;21.88;69.00;300.00;5749.40;4.18;255.39;5.75;22.60;13.43;82.00;44.00;1020.50;1018.90;100.00;0.00;52.00;0.00;100.00;0.00;100.00;0.00;6.91;0.94;8.50;3.20
2017;08;13;00;00;20.00;67.00;1020.20;1.20;0.00;51.03;1.42;3.29;48.67;565.21;4983.11;1.99;272.13;2.96;23.94;16.62;78.00;54.00;1021.10;1019.20;100.00;0.00;11.00;0.00;58.00;0.00;100.00;0.00;3.26;0.10;4.20;1.40
2017;08;14;00;00;21.81;66.33;1018.65;0.00;0.00;22.90;24.62;21.50;0.42;599.28;6649.19;1.68;158.24;3.16;27.85;15.21;90.00;44.00;1020.30;1016.60;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;3.91;0.10;4.90;0.50
2017;08;15;00;00;24.54;57.33;1017.86;2.30;0.00;26.48;10.67;24.38;9.50;675.12;6667.88;2.82;181.12;5.00;31.62;15.74;88.00;33.00;1020.90;1016.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.66;0.61;10.00;2.90
2017;08;16;00;00;23.21;67.71;1020.36;3.20;0.00;39.91;41.21;28.21;14.88;551.55;5566.06;1.65;157.26;2.30;26.97;18.50;88.00;50.00;1021.40;1019.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.77;0.36;5.10;0.20
2017;08;17;00;00;23.95;62.29;1019.00;0.00;0.00;12.16;11.38;6.88;3.75;778.32;6381.30;1.65;208.95;2.79;28.25;18.99;78.00;47.00;1020.60;1017.30;100.00;0.00;92.00;0.00;100.00;0.00;10.00;0.00;3.90;0.54;5.90;0.50
2017;08;18;00;00;23.19;66.04;1016.28;4.00;0.00;45.38;21.17;29.21;29.46;544.68;4883.43;3.07;208.13;4.88;30.27;18.58;80.00;41.00;1018.80;1013.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.77;0.40;12.40;1.20
2017;08;19;00;00;18.76;64.17;1020.15;0.20;0.00;33.46;5.50;11.83;33.46;816.54;6130.32;3.30;286.32;5.22;22.39;14.89;88.00;37.00;1022.20;1018.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.41;1.75;6.60;3.10
2017;08;20;00;00;17.75;55.71;1023.93;0.00;0.00;24.38;1.33;0.00;24.38;696.44;5607.00;1.60;245.39;2.61;21.89;13.76;70.00;42.00;1025.20;1022.20;100.00;0.00;19.00;0.00;0.00;0.00;100.00;0.00;3.05;0.00;4.50;0.40
2017;08;21;00;00;17.98;55.79;1023.68;0.00;0.00;3.96;0.00;3.71;0.25;812.08;6618.04;1.16;187.05;2.07;23.03;11.95;74.00;36.00;1025.80;1021.40;89.00;0.00;0.00;0.00;89.00;0.00;5.00;0.00;1.94;0.00;4.10;0.10
2017;08;22;00;00;20.45;55.42;1019.66;0.00;0.00;0.00;0.00;0.00;0.00;839.70;6542.39;1.72;144.84;2.94;26.11;13.43;78.00;43.00;1022.60;1016.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.30;0.64;4.90;0.90
2017;08;23;00;00;23.15;62.58;1015.97;0.00;0.00;1.38;4.17;0.12;0.00;826.81;6441.82;1.56;170.96;2.99;30.86;14.86;87.00;41.00;1017.30;1014.30;10.20;0.00;34.00;0.00;3.00;0.00;0.00;0.00;2.65;0.00;4.90;0.70
2017;08;24;00;00;24.01;63.46;1017.03;1.00;0.00;31.98;30.21;28.67;2.75;489.78;5834.84;1.82;184.93;3.63;29.68;18.30;81.00;46.00;1018.00;1016.10;100.00;0.00;100.00;0.00;100.00;0.00;36.00;0.00;3.69;0.20;6.00;0.90
2017;08;25;00;00;25.83;59.17;1016.54;0.00;0.00;6.68;5.96;6.33;0.00;764.25;6296.75;2.37;131.15;3.51;32.14;19.64;80.00;33.00;1018.50;1014.00;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;3.77;0.54;7.10;0.50
2017;08;26;00;00;25.95;42.50;1016.16;0.00;0.00;3.28;5.38;1.88;0.42;745.42;6342.14;1.91;181.38;3.85;31.57;20.12;60.00;31.00;1017.30;1014.70;27.60;0.00;92.00;0.00;10.00;0.00;10.00;0.00;3.85;0.10;5.70;1.10
2017;08;27;00;00;26.16;51.04;1016.40;0.60;0.00;22.16;17.00;20.46;2.33;491.28;5275.92;1.68;187.66;2.85;31.63;20.96;68.00;37.00;1017.80;1015.60;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;3.73;0.32;5.60;0.90
2017;08;28;00;00;26.18;53.58;1016.80;0.00;0.00;38.70;24.67;37.12;5.62;651.68;6185.50;2.17;151.61;2.50;30.24;21.89;74.00;35.00;1018.10;1015.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.74;0.41;4.40;0.50
2017;08;29;00;00;24.44;56.71;1014.93;0.00;0.00;2.56;8.54;0.00;0.00;742.37;6183.72;2.92;115.48;4.23;31.15;17.54;78.00;32.00;1017.20;1012.70;6.30;0.00;21.00;0.00;0.00;0.00;0.00;0.00;3.77;2.22;6.20;2.30
2017;08;30;00;00;25.36;59.42;1011.78;0.40;0.00;33.35;41.29;27.42;6.38;435.02;5316.86;3.11;177.45;5.90;32.96;18.76;76.00;30.00;1013.80;1009.60;100.00;0.00;100.00;0.00;100.00;0.00;75.00;0.00;7.22;0.67;11.60;1.30
2017;08;31;00;00;18.16;83.12;1017.37;11.70;0.00;97.08;57.46;90.04;83.33;0.00;1367.04;3.33;277.02;5.36;24.13;15.10;88.00;68.00;1020.80;1012.30;100.00;30.00;100.00;7.00;100.00;10.00;100.00;0.00;6.84;1.06;8.50;2.70
2017;09;01;00;00;15.51;79.08;1019.33;1.40;0.00;93.33;5.33;57.12;93.33;59.56;2819.52;3.29;301.42;4.70;17.64;13.64;90.00;59.00;1021.00;1017.70;100.00;39.00;100.00;0.00;100.00;0.00;100.00;39.00;5.22;1.87;5.80;2.90
2017;09;02;00;00;14.72;72.17;1018.87;4.70;0.00;95.17;30.83;64.92;93.12;57.45;2641.52;2.99;315.68;4.41;17.42;12.72;89.00;52.00;1020.50;1018.10;100.00;54.00;100.00;0.00;100.00;0.00;100.00;54.00;4.70;1.75;5.50;2.70
2017;09;03;00;00;15.77;63.42;1017.64;0.20;0.00;48.04;2.17;2.29;45.33;548.04;5892.69;1.46;181.85;2.11;19.85;12.75;81.00;44.00;1020.60;1014.30;100.00;0.00;14.00;0.00;39.00;0.00;100.00;0.00;3.41;0.10;5.30;0.30
2017;09;04;00;00;16.80;55.92;1017.15;0.00;0.00;49.13;26.42;29.08;35.79;314.50;5308.85;2.76;180.02;3.64;22.42;10.07;76.00;35.00;1020.40;1015.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.81;0.40;5.10;1.00
2017;09;05;00;00;20.83;57.71;1019.67;0.00;0.00;46.54;17.42;21.96;27.46;448.56;5526.90;2.24;190.61;3.27;26.10;15.15;69.00;46.00;1021.20;1017.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.10;0.85;5.90;0.90
2017;09;06;00;00;19.54;64.92;1019.16;0.90;0.00;31.35;12.54;4.17;25.12;597.64;5419.21;4.78;267.42;7.08;21.98;15.96;82.00;49.00;1020.40;1017.90;100.00;2.10;100.00;0.00;100.00;0.00;100.00;0.00;7.67;1.77;9.80;4.60
2017;09;07;00;00;16.81;57.83;1018.18;0.00;0.00;30.24;22.62;13.25;16.88;501.89;5490.41;2.60;266.14;4.03;20.39;13.45;73.00;41.00;1020.30;1015.70;100.00;0.00;39.00;0.00;100.00;0.00;100.00;0.00;4.81;0.76;6.50;2.40
2017;09;08;00;00;16.88;60.17;1011.90;0.00;0.00;25.27;16.83;2.25;21.08;538.59;5242.10;3.40;219.39;6.33;22.19;11.04;76.00;42.00;1016.40;1007.20;100.00;0.00;44.00;0.00;46.00;0.00;100.00;0.00;5.80;1.20;9.60;3.30
2017;09;09;00;00;17.07;60.17;1003.21;2.50;0.00;92.92;84.58;92.92;67.42;0.00;2318.45;3.31;231.10;7.62;20.30;13.99;78.00;49.00;1006.60;1000.80;100.00;52.00;100.00;4.00;100.00;52.00;100.00;0.00;6.77;0.50;14.10;2.60
2017;09;10;00;00;15.25;67.54;1006.55;3.30;0.00;67.97;31.88;25.04;67.71;273.00;4929.71;2.11;249.12;3.25;19.65;11.94;91.00;45.00;1008.30;1005.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.16;0.70;5.40;1.80
2017;09;11;00;00;14.44;62.04;1005.57;0.00;0.00;55.81;14.54;22.29;45.79;256.55;3270.75;4.69;221.49;8.12;17.88;10.39;74.00;50.00;1008.80;1003.00;100.00;0.60;100.00;0.00;100.00;0.00;100.00;0.00;8.66;1.17;11.80;5.00
2017;09;12;00;00;13.89;63.92;1012.15;3.50;0.00;58.62;21.75;50.92;48.71;362.18;2912.97;4.87;248.58;7.35;16.66;11.52;75.00;51.00;1017.00;1008.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.10;3.20;8.90;6.00
2017;09;13;00;00;17.27;60.17;1013.26;0.00;0.00;44.21;34.83;23.79;40.33;342.26;4230.17;6.62;223.23;11.88;23.07;9.86;74.00;52.00;1017.00;1010.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;11.10;2.21;16.20;6.50
2017;09;14;00;00;14.97;62.92;1012.66;4.20;0.00;30.42;2.46;17.29;30.42;384.47;2199.19;7.35;249.00;13.07;20.13;10.92;83.00;52.00;1017.80;1006.80;100.00;0.00;51.00;0.00;100.00;0.00;100.00;0.00;11.57;3.74;18.90;7.20
2017;09;15;00;00;12.75;59.29;1015.12;0.00;0.00;36.17;0.00;8.42;34.08;408.24;4879.87;2.36;242.92;4.08;17.41;7.97;75.00;43.00;1018.60;1012.90;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;3.76;1.17;7.00;2.50
2017;09;16;00;00;11.26;72.29;1013.66;5.10;0.00;72.96;0.00;40.58;71.96;185.74;3008.20;1.18;237.32;2.02;14.69;8.51;88.00;54.00;1016.10;1012.40;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;3.18;0.00;3.80;1.00
2017;09;17;00;00;11.49;72.12;1014.59;4.20;0.00;70.08;6.00;54.04;61.96;212.45;3186.20;1.75;155.75;2.59;15.16;7.66;88.00;55.00;1015.70;1014.00;100.00;2.00;23.00;0.00;100.00;2.00;100.00;0.00;4.09;0.30;6.20;0.90
2017;09;18;00;00;11.88;70.96;1017.17;3.10;0.00;60.25;0.00;27.04;59.00;319.83;3729.10;2.82;255.35;4.87;15.19;8.76;88.00;56.00;1019.00;1015.70;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;4.42;1.81;6.40;3.30
2017;09;19;00;00;11.75;71.71;1019.23;3.90;0.00;82.33;3.08;23.42;82.33;190.21;1645.61;2.69;264.31;4.16;13.39;9.64;80.00;64.00;1022.40;1018.20;100.00;10.00;20.00;0.00;100.00;0.00;100.00;10.00;4.31;0.99;6.90;2.60
2017;09;20;00;00;13.21;66.25;1022.43;0.00;0.00;57.34;0.54;2.83;57.29;406.55;4784.64;1.94;256.43;2.51;17.31;10.16;86.00;45.00;1024.30;1020.90;100.00;0.00;9.00;0.00;63.00;0.00;100.00;0.00;3.72;0.70;5.00;1.20
2017;09;21;00;00;13.65;58.50;1020.05;0.00;0.00;2.44;8.12;0.00;0.00;774.96;5102.37;3.15;121.04;4.28;20.29;7.37;80.00;33.00;1022.60;1017.70;6.90;0.00;23.00;0.00;0.00;0.00;0.00;0.00;4.95;1.58;5.30;2.40
2017;09;22;00;00;16.23;55.88;1019.91;0.00;0.00;33.95;20.71;32.04;1.33;474.67;4851.39;2.07;209.03;3.29;22.49;10.54;69.00;41.00;1021.70;1019.10;97.00;0.60;37.00;2.00;97.00;0.00;22.00;0.00;3.71;0.45;5.40;0.90
2017;09;23;00;00;17.05;62.88;1020.88;0.00;0.00;32.08;18.83;26.17;6.67;554.78;4911.02;1.37;279.71;2.27;21.39;13.01;79.00;43.00;1022.30;1019.20;100.00;0.00;100.00;0.00;100.00;0.00;47.00;0.00;2.79;0.20;4.60;0.30
2017;09;24;00;00;15.98;66.83;1020.35;0.00;0.00;19.34;4.75;17.08;3.00;706.43;4902.12;0.99;222.79;1.72;21.05;10.95;91.00;43.00;1021.50;1019.50;100.00;0.00;25.00;0.00;100.00;0.00;12.00;0.00;2.68;0.14;4.10;0.40
2017;09;25;00;00;15.92;62.00;1018.60;0.00;0.00;5.80;5.46;4.17;0.00;701.12;4804.22;1.98;137.73;3.05;21.39;9.76;80.00;43.00;1021.00;1016.60;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;4.24;0.51;4.70;0.40
2017;09;26;00;00;16.42;60.12;1020.49;0.00;0.00;61.83;6.38;60.92;33.04;114.13;3978.30;1.56;217.95;1.64;20.27;12.73;74.00;43.00;1022.80;1018.60;100.00;0.00;28.00;0.00;100.00;0.00;100.00;0.00;4.85;0.41;4.30;0.30
2017;09;27;00;00;17.82;65.25;1022.40;0.40;0.00;43.38;7.17;41.50;27.17;655.14;4557.69;0.84;120.65;1.46;22.18;14.22;83.00;51.00;1023.80;1021.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.34;0.10;3.50;0.20
2017;09;28;00;00;19.11;60.88;1023.93;0.00;0.00;50.04;56.92;40.08;8.21;431.49;4391.26;1.70;186.92;3.02;24.40;13.61;78.00;45.00;1025.30;1022.80;100.00;3.30;100.00;11.00;100.00;0.00;100.00;0.00;2.77;0.41;4.40;0.60
2017;09;29;00;00;19.57;64.00;1022.58;0.00;0.00;49.02;42.75;45.62;21.12;240.94;4117.14;2.17;125.19;2.00;24.07;16.34;75.00;47.00;1024.30;1020.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.03;0.10;4.60;0.50
2017;09;30;00;00;16.06;72.50;1019.13;1.20;0.00;84.03;73.88;82.29;42.12;2.55;2621.94;4.16;201.09;4.84;22.20;11.78;84.00;53.00;1022.80;1015.60;100.00;4.50;100.00;6.00;100.00;0.00;100.00;0.00;7.67;1.24;9.10;1.10
2017;10;01;00;00;13.74;68.75;1021.85;0.00;0.00;32.37;17.42;1.62;26.33;508.48;4466.02;2.40;145.75;2.94;19.44;9.32;86.00;45.00;1024.00;1019.40;100.00;0.00;100.00;0.00;24.00;0.00;100.00;0.00;4.12;0.63;5.30;0.80
2017;10;02;00;00;16.07;74.08;1019.81;3.50;0.00;93.95;57.83;79.38;83.62;0.00;1920.62;3.28;222.58;6.10;20.51;12.13;80.00;66.00;1020.90;1019.10;100.00;8.70;100.00;15.00;100.00;0.00;100.00;0.00;6.41;0.54;8.50;3.60
2017;10;03;00;00;15.41;69.46;1021.00;15.40;0.00;75.75;30.50;44.83;64.71;59.41;2435.04;3.62;251.88;6.47;18.12;9.43;92.00;50.00;1026.80;1014.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.22;0.67;12.40;0.60
2017;10;04;00;00;13.22;63.33;1025.92;0.00;0.00;17.35;39.71;10.00;0.17;476.54;4328.96;1.90;202.45;3.14;19.39;8.52;76.00;44.00;1027.60;1024.10;66.00;0.00;100.00;0.00;66.00;0.00;4.00;0.00;4.71;0.22;6.20;0.30
2017;10;05;00;00;14.53;55.71;1019.67;2.60;0.00;22.12;4.67;8.62;21.25;618.54;4283.57;4.86;233.06;8.28;20.66;9.35;84.00;30.00;1025.10;1015.60;100.00;0.00;24.00;0.00;100.00;0.00;100.00;0.00;8.70;0.76;11.80;4.70
2017;10;06;00;00;10.80;73.17;1021.80;4.60;0.00;48.12;0.00;0.96;48.12;360.73;2077.26;3.87;285.58;5.30;12.96;8.17;90.00;55.00;1026.80;1017.20;100.00;0.00;0.00;0.00;10.00;0.00;100.00;0.00;6.27;1.06;7.50;2.10
2017;10;07;00;00;11.32;61.33;1024.33;0.00;0.00;47.15;43.04;35.46;28.17;437.13;4166.09;2.75;253.48;4.62;16.25;6.01;79.00;44.00;1027.60;1019.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.70;0.64;7.40;2.30
2017;10;08;00;00;12.33;70.96;1019.92;1.50;0.00;87.03;13.67;30.04;86.75;47.21;1747.07;4.48;255.34;6.75;14.70;9.47;86.00;45.00;1022.50;1018.70;100.00;3.00;100.00;0.00;100.00;0.00;100.00;0.00;6.26;1.56;10.80;3.30
2017;10;09;00;00;12.45;72.67;1021.20;0.00;0.00;68.71;4.04;2.12;68.71;133.66;3548.43;2.01;229.65;3.08;16.36;8.46;85.00;57.00;1022.20;1020.20;100.00;0.00;20.00;0.00;44.00;0.00;100.00;0.00;3.83;0.71;5.50;1.20
2017;10;10;00;00;13.26;69.71;1020.92;0.10;0.00;51.84;17.83;10.92;50.38;128.37;2817.74;2.45;217.82;4.47;19.25;7.79;82.00;51.00;1022.00;1019.70;100.00;0.00;80.00;0.00;93.00;0.00;100.00;0.00;5.10;0.81;6.20;3.20
